ID_Importacion;Fecha_Lista;Nota;Estado
43162851-DAT305;2025-10-03;9;Aprobado
45482430-IA400;2025-10-03;4;Aprobado
47775711-UX100;2025-10-03;9;Aprobado
32128322-DAT101;2025-10-04;9;Aprobado
32388706-IA300;2025-10-04;8;Aprobado
33143242-IA400;2025-10-04;3;Desaprobado
34089245-IA300;2025-10-04;7;Aprobado
34501518-DAT201;2025-10-04;4;Aprobado
39335040-MKT200;2025-10-04;3;Desaprobado
39396593-DEV101;2025-10-04;3;Desaprobado
39449899-DAT305;2025-10-04;10;Aprobado
40783770-NEG400;2025-10-04;8;Aprobado
43185797-NEG400;2025-10-04;10;Aprobado
44115122-DEV101;2025-10-04;10;Aprobado
44544802-DAT305;2025-10-04;1;Desaprobado
44717216-GEN101;2025-10-04;1;Desaprobado
46329934-DAT201;2025-10-04;10;Aprobado
31116340-DEV101;2025-10-05;3;Desaprobado
31786305-DAT101;2025-10-05;3;Desaprobado
33792064-MKT200;2025-10-05;2;Desaprobado
34355689-DEV101;2025-10-05;5;Aprobado
34764302-DAT201;2025-10-05;6;Aprobado
34896530-GEN101;2025-10-05;7;Aprobado
35419862-MKT200;2025-10-05;1;Desaprobado
37733861-DAT101;2025-10-05;6;Aprobado
40333573-MKT200;2025-10-05;4;Aprobado
41213341-DEV101;2025-10-05;5;Aprobado
41289442-UX100;2025-10-05;1;Desaprobado
43830930-DAT305;2025-10-05;4;Aprobado
44490644-DAT305;2025-10-05;2;Desaprobado
44692963-NEG400;2025-10-05;9;Aprobado
45225711-DAT101;2025-10-05;3;Desaprobado
45311516-MKT200;2025-10-05;3;Desaprobado
46410216-MKT200;2025-10-05;6;Aprobado
46637531-IA400;2025-10-05;1;Desaprobado
46965600-DAT305;2025-10-05;6;Aprobado
31067946-MKT200;2025-10-06;5;Aprobado
31846283-IA400;2025-10-06;6;Aprobado
32496231-IA400;2025-10-06;6;Aprobado
32583779-IA300;2025-10-06;8;Aprobado
33296162-IA300;2025-10-06;10;Aprobado
34696467-NEG400;2025-10-06;3;Desaprobado
40846299-DAT305;2025-10-06;8;Aprobado
44343101-MKT200;2025-10-06;9;Aprobado
44820591-UX100;2025-10-06;10;Aprobado
46024126-MKT200;2025-10-06;7;Aprobado
47788251-DEV101;2025-10-06;10;Aprobado
30342609-NEG400;2025-10-07;7;Aprobado
30649167-IA400;2025-10-07;4;Aprobado
32130223-DAT101;2025-10-07;1;Desaprobado
32349636-NEG400;2025-10-07;4;Aprobado
32844429-DEV101;2025-10-07;1;Desaprobado
35199789-UX100;2025-10-07;6;Aprobado
35951430-UX100;2025-10-07;1;Desaprobado
36780964-DAT101;2025-10-07;1;Desaprobado
37106276-GEN101;2025-10-07;9;Aprobado
38695540-DAT305;2025-10-07;4;Aprobado
39073370-DAT101;2025-10-07;7;Aprobado
39579172-UX100;2025-10-07;7;Aprobado
40733106-DAT201;2025-10-07;4;Aprobado
40762250-IA400;2025-10-07;6;Aprobado
43537356-DAT101;2025-10-07;10;Aprobado
44049715-NEG400;2025-10-07;7;Aprobado
44911255-IA300;2025-10-07;3;Desaprobado
46329934-UX100;2025-10-07;7;Aprobado
46372785-DEV101;2025-10-07;3;Desaprobado
46510451-GEN101;2025-10-07;10;Aprobado
46847177-DEV101;2025-10-07;1;Desaprobado
46890428-UX100;2025-10-07;5;Aprobado
31748817-NEG400;2025-10-08;2;Desaprobado
31786305-DAT305;2025-10-08;7;Aprobado
33683627-IA400;2025-10-08;1;Desaprobado
34288472-IA300;2025-10-08;9;Aprobado
37596799-IA400;2025-10-08;5;Aprobado
38085164-NEG400;2025-10-08;3;Desaprobado
38940969-IA300;2025-10-08;2;Desaprobado
40998609-NEG400;2025-10-08;4;Aprobado
41166199-DAT201;2025-10-08;7;Aprobado
43254348-UX100;2025-10-08;3;Desaprobado
43462497-DAT305;2025-10-08;2;Desaprobado
44490644-MKT200;2025-10-08;5;Aprobado
45177548-MKT200;2025-10-08;6;Aprobado
46119042-GEN101;2025-10-08;3;Desaprobado
46225626-MKT200;2025-10-08;2;Desaprobado
46564562-DEV101;2025-10-08;3;Desaprobado
46564562-IA300;2025-10-08;5;Aprobado
30639152-DEV101;2025-10-09;8;Aprobado
31365812-NEG400;2025-10-09;9;Aprobado
31547849-UX100;2025-10-09;6;Aprobado
32905120-IA300;2025-10-09;2;Desaprobado
33568791-IA300;2025-10-09;7;Aprobado
36858459-IA400;2025-10-09;6;Aprobado
36992557-UX100;2025-10-09;8;Aprobado
37059839-NEG400;2025-10-09;5;Aprobado
38964128-DAT201;2025-10-09;7;Aprobado
39623347-IA300;2025-10-09;3;Desaprobado
40916647-DEV101;2025-10-09;5;Aprobado
44473224-UX100;2025-10-09;8;Aprobado
45368291-MKT200;2025-10-09;7;Aprobado
45984678-IA300;2025-10-09;1;Desaprobado
31278420-GEN101;2025-10-10;6;Aprobado
31332769-UX100;2025-10-10;4;Aprobado
31576981-DAT101;2025-10-10;6;Aprobado
32441127-DEV101;2025-10-10;8;Aprobado
36780964-IA300;2025-10-10;6;Aprobado
36858459-GEN101;2025-10-10;1;Desaprobado
39737785-DEV101;2025-10-10;3;Desaprobado
39817999-DAT101;2025-10-10;4;Aprobado
40756585-GEN101;2025-10-10;4;Aprobado
41890956-GEN101;2025-10-10;3;Desaprobado
43008590-UX100;2025-10-10;8;Aprobado
47217063-GEN101;2025-10-10;8;Aprobado
47822229-DAT101;2025-10-10;7;Aprobado
47906696-NEG400;2025-10-10;5;Aprobado
30946573-IA300;2025-10-11;8;Aprobado
31908414-DAT305;2025-10-11;2;Desaprobado
33201122-DAT305;2025-10-11;8;Aprobado
33229738-UX100;2025-10-11;5;Aprobado
34130787-DEV101;2025-10-11;2;Desaprobado
39047069-MKT200;2025-10-11;2;Desaprobado
39901527-GEN101;2025-10-11;6;Aprobado
43098716-MKT200;2025-10-11;2;Desaprobado
45002798-GEN101;2025-10-11;2;Desaprobado
45041476-IA300;2025-10-11;10;Aprobado
46024126-MKT200;2025-10-11;3;Desaprobado
47197652-UX100;2025-10-11;2;Desaprobado
31486885-MKT200;2025-10-12;3;Desaprobado
31848115-IA300;2025-10-12;3;Desaprobado
32817735-DAT305;2025-10-12;3;Desaprobado
33614240-IA400;2025-10-12;3;Desaprobado
33649881-UX100;2025-10-12;9;Aprobado
34883029-UX100;2025-10-12;1;Desaprobado
34987487-DAT305;2025-10-12;6;Aprobado
35683885-IA400;2025-10-12;10;Aprobado
36480390-IA400;2025-10-12;1;Desaprobado
38714246-IA300;2025-10-12;3;Desaprobado
39073064-IA400;2025-10-12;7;Aprobado
39107282-GEN101;2025-10-12;6;Aprobado
39396593-MKT200;2025-10-12;10;Aprobado
40104822-GEN101;2025-10-12;1;Desaprobado
40399678-GEN101;2025-10-12;9;Aprobado
40833222-MKT200;2025-10-12;5;Aprobado
40854875-DAT101;2025-10-12;3;Desaprobado
43549346-UX100;2025-10-12;5;Aprobado
44988509-DEV101;2025-10-12;5;Aprobado
45841815-DEV101;2025-10-12;1;Desaprobado
46797195-DAT101;2025-10-12;6;Aprobado
31365812-DEV101;2025-10-13;6;Aprobado
33507272-NEG400;2025-10-13;3;Desaprobado
35486815-DAT101;2025-10-13;10;Aprobado
39047069-DAT201;2025-10-13;7;Aprobado
40175984-DAT305;2025-10-13;5;Aprobado
40523492-DAT305;2025-10-13;9;Aprobado
41204894-NEG400;2025-10-13;4;Aprobado
41815317-IA400;2025-10-13;3;Desaprobado
43471496-DEV101;2025-10-13;5;Aprobado
43714584-IA400;2025-10-13;8;Aprobado
44176621-IA300;2025-10-13;3;Desaprobado
44692963-DEV101;2025-10-13;5;Aprobado
45311516-IA300;2025-10-13;2;Desaprobado
30278086-DAT305;2025-10-14;6;Aprobado
32844429-NEG400;2025-10-14;3;Desaprobado
35470566-UX100;2025-10-14;9;Aprobado
36156003-NEG400;2025-10-14;8;Aprobado
37947511-IA300;2025-10-14;5;Aprobado
40394280-DAT305;2025-10-14;4;Aprobado
41833461-UX100;2025-10-14;3;Desaprobado
44443284-DAT305;2025-10-14;6;Aprobado
45496689-DAT305;2025-10-14;1;Desaprobado
47733210-MKT200;2025-10-14;4;Aprobado
30506698-MKT200;2025-10-15;6;Aprobado
35133995-IA400;2025-10-15;3;Desaprobado
35425422-DEV101;2025-10-15;6;Aprobado
35837738-DEV101;2025-10-15;5;Aprobado
36676918-IA400;2025-10-15;10;Aprobado
39281798-GEN101;2025-10-15;8;Aprobado
40039504-DAT101;2025-10-15;8;Aprobado
40330349-UX100;2025-10-15;1;Desaprobado
43492230-DAT305;2025-10-15;2;Desaprobado
43496203-DEV101;2025-10-15;3;Desaprobado
43729856-GEN101;2025-10-15;3;Desaprobado
44241859-MKT200;2025-10-15;3;Desaprobado
44286872-DEV101;2025-10-15;7;Aprobado
44754301-DAT201;2025-10-15;5;Aprobado
45694620-DAT201;2025-10-15;10;Aprobado
30679979-IA400;2025-10-16;1;Desaprobado
31961540-IA300;2025-10-16;6;Aprobado
32201924-DEV101;2025-10-16;7;Aprobado
35407054-DEV101;2025-10-16;6;Aprobado
35629692-GEN101;2025-10-16;3;Desaprobado
36532331-GEN101;2025-10-16;4;Aprobado
37567816-IA300;2025-10-16;8;Aprobado
38786481-DAT101;2025-10-16;4;Aprobado
40284355-DEV101;2025-10-16;1;Desaprobado
40437078-DEV101;2025-10-16;5;Aprobado
45820009-DEV101;2025-10-16;10;Aprobado
46538783-IA300;2025-10-16;3;Desaprobado
47611874-IA400;2025-10-16;1;Desaprobado
30219683-DEV101;2025-10-17;1;Desaprobado
31277192-DEV101;2025-10-17;7;Aprobado
31528900-DAT201;2025-10-17;8;Aprobado
31748817-DAT101;2025-10-17;10;Aprobado
32028866-DAT201;2025-10-17;8;Aprobado
33247551-UX100;2025-10-17;2;Desaprobado
34743897-DEV101;2025-10-17;6;Aprobado
37460819-GEN101;2025-10-17;2;Desaprobado
39835913-NEG400;2025-10-17;3;Desaprobado
40350483-DAT101;2025-10-17;7;Aprobado
40582609-DEV101;2025-10-17;4;Aprobado
41016204-IA300;2025-10-17;9;Aprobado
43331228-DAT201;2025-10-17;6;Aprobado
44724307-DAT201;2025-10-17;3;Desaprobado
44811354-NEG400;2025-10-17;10;Aprobado
46833655-DAT201;2025-10-17;2;Desaprobado
31531992-DEV101;2025-10-18;2;Desaprobado
31885715-DAT201;2025-10-18;8;Aprobado
32027618-NEG400;2025-10-18;10;Aprobado
32166416-MKT200;2025-10-18;4;Aprobado
32329071-UX100;2025-10-18;4;Aprobado
34764302-DAT305;2025-10-18;2;Desaprobado
35207049-UX100;2025-10-18;8;Aprobado
35930527-DAT305;2025-10-18;4;Aprobado
36882138-GEN101;2025-10-18;2;Desaprobado
36971688-MKT200;2025-10-18;1;Desaprobado
37874267-DEV101;2025-10-18;9;Aprobado
37874267-IA400;2025-10-18;6;Aprobado
39006974-DAT305;2025-10-18;2;Desaprobado
39765048-DAT305;2025-10-18;7;Aprobado
40642269-UX100;2025-10-18;10;Aprobado
44454123-DAT101;2025-10-18;4;Aprobado
46218945-NEG400;2025-10-18;10;Aprobado
46653953-DAT305;2025-10-18;1;Desaprobado
47826221-DAT305;2025-10-18;5;Aprobado
30125745-MKT200;2025-10-19;2;Desaprobado
34108557-DAT101;2025-10-19;5;Aprobado
34764302-DAT201;2025-10-19;2;Desaprobado
35077928-UX100;2025-10-19;10;Aprobado
35284612-DAT201;2025-10-19;3;Desaprobado
36765559-IA300;2025-10-19;8;Aprobado
39901527-IA300;2025-10-19;4;Aprobado
40099804-NEG400;2025-10-19;1;Desaprobado
40330349-UX100;2025-10-19;3;Desaprobado
40756585-MKT200;2025-10-19;1;Desaprobado
40854875-GEN101;2025-10-19;1;Desaprobado
40915348-DAT305;2025-10-19;4;Aprobado
43055426-DEV101;2025-10-19;2;Desaprobado
45153061-IA300;2025-10-19;7;Aprobado
45177548-NEG400;2025-10-19;3;Desaprobado
46510451-NEG400;2025-10-19;9;Aprobado
36092237-NEG400;2025-10-20;3;Desaprobado
37392794-DAT101;2025-10-20;4;Aprobado
38085164-GEN101;2025-10-20;8;Aprobado
39195104-MKT200;2025-10-20;3;Desaprobado
43647497-GEN101;2025-10-20;9;Aprobado
44488443-DEV101;2025-10-20;10;Aprobado
44700314-DAT305;2025-10-20;7;Aprobado
44911255-UX100;2025-10-20;2;Desaprobado
45291864-NEG400;2025-10-20;9;Aprobado
45766160-IA300;2025-10-20;5;Aprobado
45797473-UX100;2025-10-20;9;Aprobado
45984678-MKT200;2025-10-20;8;Aprobado
46026190-DEV101;2025-10-20;6;Aprobado
46377357-DAT305;2025-10-20;8;Aprobado
46538783-MKT200;2025-10-20;6;Aprobado
30219683-DEV101;2025-10-21;4;Aprobado
30381511-GEN101;2025-10-21;7;Aprobado
31177427-MKT200;2025-10-21;4;Aprobado
31485455-NEG400;2025-10-21;10;Aprobado
32480780-DAT201;2025-10-21;5;Aprobado
33745990-IA400;2025-10-21;7;Aprobado
33816707-DEV101;2025-10-21;8;Aprobado
34873483-GEN101;2025-10-21;2;Desaprobado
35629692-IA300;2025-10-21;5;Aprobado
36727561-DAT101;2025-10-21;7;Aprobado
37799625-DAT305;2025-10-21;1;Desaprobado
39250711-DAT201;2025-10-21;4;Aprobado
40014561-NEG400;2025-10-21;3;Desaprobado
40902797-NEG400;2025-10-21;3;Desaprobado
43040142-DAT305;2025-10-21;7;Aprobado
43191267-NEG400;2025-10-21;10;Aprobado
43331228-MKT200;2025-10-21;6;Aprobado
43498834-UX100;2025-10-21;5;Aprobado
44118742-IA300;2025-10-21;2;Desaprobado
44544802-GEN101;2025-10-21;5;Aprobado
44986230-GEN101;2025-10-21;5;Aprobado
45482430-IA400;2025-10-21;7;Aprobado
47700089-GEN101;2025-10-21;4;Aprobado
47909977-MKT200;2025-10-21;7;Aprobado
32286145-DAT305;2025-10-22;5;Aprobado
33397920-DAT201;2025-10-22;10;Aprobado
33528686-NEG400;2025-10-22;4;Aprobado
34888999-MKT200;2025-10-22;4;Aprobado
35951430-IA400;2025-10-22;8;Aprobado
37981847-IA300;2025-10-22;8;Aprobado
38714246-MKT200;2025-10-22;1;Desaprobado
39311402-GEN101;2025-10-22;1;Desaprobado
40846299-DEV101;2025-10-22;2;Desaprobado
41833461-DAT305;2025-10-22;8;Aprobado
43507384-DEV101;2025-10-22;2;Desaprobado
43542829-DAT201;2025-10-22;2;Desaprobado
44491570-IA300;2025-10-22;8;Aprobado
44730308-NEG400;2025-10-22;8;Aprobado
44754301-MKT200;2025-10-22;7;Aprobado
46952948-GEN101;2025-10-22;7;Aprobado
30674136-UX100;2025-10-23;9;Aprobado
31277192-MKT200;2025-10-23;9;Aprobado
31355414-DAT101;2025-10-23;2;Desaprobado
32108581-NEG400;2025-10-23;4;Aprobado
32171676-DEV101;2025-10-23;9;Aprobado
33505185-DAT201;2025-10-23;5;Aprobado
33792064-DAT101;2025-10-23;5;Aprobado
33896639-DAT305;2025-10-23;2;Desaprobado
35470566-MKT200;2025-10-23;5;Aprobado
36219416-GEN101;2025-10-23;8;Aprobado
36257669-IA300;2025-10-23;1;Desaprobado
36998955-DAT305;2025-10-23;8;Aprobado
37171122-MKT200;2025-10-23;7;Aprobado
38042975-UX100;2025-10-23;2;Desaprobado
39159460-GEN101;2025-10-23;10;Aprobado
40140970-GEN101;2025-10-23;9;Aprobado
40848361-DAT101;2025-10-23;2;Desaprobado
44651662-IA300;2025-10-23;5;Aprobado
44811661-MKT200;2025-10-23;7;Aprobado
46411752-IA300;2025-10-23;1;Desaprobado
46572742-UX100;2025-10-23;2;Desaprobado
47483336-DEV101;2025-10-23;1;Desaprobado
47864391-UX100;2025-10-23;3;Desaprobado
47993064-NEG400;2025-10-23;4;Aprobado
32905120-IA300;2025-10-24;3;Desaprobado
35199789-DAT305;2025-10-24;8;Aprobado
36434636-IA400;2025-10-24;4;Aprobado
39040140-MKT200;2025-10-24;1;Desaprobado
43372972-DAT201;2025-10-24;2;Desaprobado
43402603-DAT201;2025-10-24;6;Aprobado
44221505-DAT101;2025-10-24;6;Aprobado
45539704-NEG400;2025-10-24;3;Desaprobado
45589540-IA400;2025-10-24;1;Desaprobado
45847470-NEG400;2025-10-24;3;Desaprobado
46418357-DAT101;2025-10-24;1;Desaprobado
30394856-UX100;2025-10-25;7;Aprobado
31355414-GEN101;2025-10-25;2;Desaprobado
31681085-DAT305;2025-10-25;9;Aprobado
32108581-DEV101;2025-10-25;10;Aprobado
32583779-DAT305;2025-10-25;8;Aprobado
33641153-IA400;2025-10-25;9;Aprobado
34148661-DAT201;2025-10-25;2;Desaprobado
36200569-IA300;2025-10-25;8;Aprobado
37561794-NEG400;2025-10-25;9;Aprobado
38275238-DAT101;2025-10-25;1;Desaprobado
40305444-DAT101;2025-10-25;10;Aprobado
40337941-NEG400;2025-10-25;9;Aprobado
40998609-DAT201;2025-10-25;5;Aprobado
43558573-MKT200;2025-10-25;9;Aprobado
43713231-DAT201;2025-10-25;3;Desaprobado
45704555-GEN101;2025-10-25;8;Aprobado
45838988-MKT200;2025-10-25;1;Desaprobado
46218945-IA300;2025-10-25;8;Aprobado
46372785-GEN101;2025-10-25;9;Aprobado
46599245-IA400;2025-10-25;1;Desaprobado
46833655-MKT200;2025-10-25;9;Aprobado
47044309-MKT200;2025-10-25;9;Aprobado
47822229-MKT200;2025-10-25;3;Desaprobado
30020248-UX100;2025-10-26;8;Aprobado
30277884-GEN101;2025-10-26;9;Aprobado
30713710-DAT201;2025-10-26;3;Desaprobado
32583779-IA300;2025-10-26;4;Aprobado
34343190-DAT201;2025-10-26;8;Aprobado
36745278-NEG400;2025-10-26;6;Aprobado
38869750-IA400;2025-10-26;4;Aprobado
39121001-DAT305;2025-10-26;3;Desaprobado
39337175-DAT201;2025-10-26;7;Aprobado
39579172-NEG400;2025-10-26;6;Aprobado
43652049-IA400;2025-10-26;6;Aprobado
43827991-GEN101;2025-10-26;4;Aprobado
43871938-NEG400;2025-10-26;3;Desaprobado
43991288-DAT305;2025-10-26;2;Desaprobado
44182964-DAT201;2025-10-26;2;Desaprobado
45105658-DAT305;2025-10-26;7;Aprobado
30074046-MKT200;2025-10-27;2;Desaprobado
32522161-NEG400;2025-10-27;4;Aprobado
34294158-DAT101;2025-10-27;10;Aprobado
35383408-DAT101;2025-10-27;8;Aprobado
36742732-NEG400;2025-10-27;1;Desaprobado
37918142-DEV101;2025-10-27;5;Aprobado
39073370-MKT200;2025-10-27;6;Aprobado
39480865-DAT101;2025-10-27;3;Desaprobado
40902797-DEV101;2025-10-27;8;Aprobado
40904939-DAT305;2025-10-27;5;Aprobado
41396027-DAT201;2025-10-27;6;Aprobado
44986230-DAT201;2025-10-27;3;Desaprobado
45066439-MKT200;2025-10-27;1;Desaprobado
46060979-UX100;2025-10-27;8;Aprobado
46669980-DAT305;2025-10-27;2;Desaprobado
46952948-UX100;2025-10-27;6;Aprobado
47233498-DAT305;2025-10-27;10;Aprobado
30219683-UX100;2025-10-28;3;Desaprobado
33566074-DAT101;2025-10-28;8;Aprobado
33896639-DAT305;2025-10-28;1;Desaprobado
36300221-DAT305;2025-10-28;3;Desaprobado
37774603-GEN101;2025-10-28;2;Desaprobado
37799625-GEN101;2025-10-28;7;Aprobado
41084438-DEV101;2025-10-28;7;Aprobado
44076200-DAT201;2025-10-28;8;Aprobado
45552569-DEV101;2025-10-28;5;Aprobado
45679679-IA300;2025-10-28;4;Aprobado
46024126-GEN101;2025-10-28;4;Aprobado
33175574-IA300;2025-10-29;10;Aprobado
34401288-MKT200;2025-10-29;9;Aprobado
34486034-IA400;2025-10-29;9;Aprobado
34631520-DAT305;2025-10-29;4;Aprobado
35133995-DAT201;2025-10-29;6;Aprobado
35930527-IA400;2025-10-29;6;Aprobado
37335497-MKT200;2025-10-29;5;Aprobado
39145092-IA400;2025-10-29;8;Aprobado
41815317-MKT200;2025-10-29;7;Aprobado
44286872-UX100;2025-10-29;4;Aprobado
44305990-IA400;2025-10-29;3;Desaprobado
44454123-DAT101;2025-10-29;3;Desaprobado
44754301-MKT200;2025-10-29;2;Desaprobado
45076705-IA300;2025-10-29;2;Desaprobado
45709038-DAT305;2025-10-29;1;Desaprobado
45847470-NEG400;2025-10-29;5;Aprobado
46556662-MKT200;2025-10-29;1;Desaprobado
30173121-IA400;2025-10-30;7;Aprobado
32604998-MKT200;2025-10-30;2;Desaprobado
32805911-IA300;2025-10-30;3;Desaprobado
34219114-NEG400;2025-10-30;5;Aprobado
34923335-NEG400;2025-10-30;6;Aprobado
35563087-DEV101;2025-10-30;7;Aprobado
35947218-MKT200;2025-10-30;10;Aprobado
40400092-MKT200;2025-10-30;3;Desaprobado
43471496-DAT201;2025-10-30;1;Desaprobado
43941263-GEN101;2025-10-30;3;Desaprobado
44827801-NEG400;2025-10-30;4;Aprobado
44986230-MKT200;2025-10-30;1;Desaprobado
46847177-DEV101;2025-10-30;9;Aprobado
30649167-DAT201;2025-10-31;6;Aprobado
33201122-MKT200;2025-10-31;6;Aprobado
34294158-DAT201;2025-10-31;7;Aprobado
35947218-IA300;2025-10-31;7;Aprobado
36691364-DAT101;2025-10-31;5;Aprobado
37182051-IA400;2025-10-31;9;Aprobado
41671067-DAT101;2025-10-31;3;Desaprobado
43605753-NEG400;2025-10-31;5;Aprobado
43615605-IA400;2025-10-31;1;Desaprobado
44173257-IA400;2025-10-31;1;Desaprobado
44492127-IA400;2025-10-31;8;Aprobado
47983613-DAT201;2025-10-31;8;Aprobado
32027618-MKT200;2025-11-01;7;Aprobado
32171052-DAT101;2025-11-01;10;Aprobado
33800391-GEN101;2025-11-01;7;Aprobado
34130787-GEN101;2025-11-01;3;Desaprobado
36421707-DAT101;2025-11-01;2;Desaprobado
36882138-NEG400;2025-11-01;10;Aprobado
36971688-IA400;2025-11-01;6;Aprobado
45368291-GEN101;2025-11-01;4;Aprobado
46382860-UX100;2025-11-01;4;Aprobado
46518516-DAT101;2025-11-01;10;Aprobado
46829066-DAT305;2025-11-01;6;Aprobado
31099331-GEN101;2025-11-02;2;Desaprobado
32997790-GEN101;2025-11-02;3;Desaprobado
33520255-GEN101;2025-11-02;1;Desaprobado
33742338-DEV101;2025-11-02;4;Aprobado
34108557-DAT101;2025-11-02;4;Aprobado
36701529-DAT101;2025-11-02;2;Desaprobado
37182051-UX100;2025-11-02;8;Aprobado
39765048-DAT305;2025-11-02;7;Aprobado
40235116-DAT305;2025-11-02;5;Aprobado
40606935-GEN101;2025-11-02;5;Aprobado
40950154-MKT200;2025-11-02;1;Desaprobado
41904080-DAT201;2025-11-02;4;Aprobado
43679905-IA300;2025-11-02;3;Desaprobado
44235496-DAT201;2025-11-02;1;Desaprobado
44407218-DAT201;2025-11-02;4;Aprobado
46145128-IA400;2025-11-02;5;Aprobado
46372785-IA300;2025-11-02;5;Aprobado
46521420-DAT201;2025-11-02;7;Aprobado
30672524-DAT201;2025-11-03;1;Desaprobado
31177427-MKT200;2025-11-03;7;Aprobado
31324108-GEN101;2025-11-03;2;Desaprobado
32496231-DAT101;2025-11-03;4;Aprobado
33229738-DAT201;2025-11-03;6;Aprobado
36234502-MKT200;2025-11-03;1;Desaprobado
36892333-DAT305;2025-11-03;3;Desaprobado
37952540-NEG400;2025-11-03;7;Aprobado
44305990-IA300;2025-11-03;1;Desaprobado
45177548-DAT201;2025-11-03;2;Desaprobado
46410216-NEG400;2025-11-03;7;Aprobado
46698472-UX100;2025-11-03;7;Aprobado
47207202-IA300;2025-11-03;5;Aprobado
30362736-DAT101;2025-11-04;1;Desaprobado
31349203-DAT201;2025-11-04;8;Aprobado
32119317-NEG400;2025-11-04;8;Aprobado
32454237-DAT101;2025-11-04;8;Aprobado
32816822-IA300;2025-11-04;5;Aprobado
33175574-DEV101;2025-11-04;6;Aprobado
35844073-DAT305;2025-11-04;10;Aprobado
36480390-GEN101;2025-11-04;7;Aprobado
38648189-NEG400;2025-11-04;4;Aprobado
39820530-DAT201;2025-11-04;5;Aprobado
43331228-DEV101;2025-11-04;5;Aprobado
44878225-MKT200;2025-11-04;3;Desaprobado
45865176-IA300;2025-11-04;2;Desaprobado
45984678-NEG400;2025-11-04;2;Desaprobado
46183284-DEV101;2025-11-04;10;Aprobado
31467025-DEV101;2025-11-05;1;Desaprobado
31531992-IA400;2025-11-05;7;Aprobado
34702143-IA300;2025-11-05;9;Aprobado
35218002-GEN101;2025-11-05;10;Aprobado
35809204-GEN101;2025-11-05;4;Aprobado
38559625-DEV101;2025-11-05;6;Aprobado
39475622-DAT305;2025-11-05;7;Aprobado
40399678-IA400;2025-11-05;8;Aprobado
40401825-NEG400;2025-11-05;7;Aprobado
40846299-GEN101;2025-11-05;8;Aprobado
40846299-IA400;2025-11-05;1;Desaprobado
43008590-UX100;2025-11-05;7;Aprobado
43276053-UX100;2025-11-05;1;Desaprobado
44190336-DAT201;2025-11-05;3;Desaprobado
46997300-DAT305;2025-11-05;10;Aprobado
47186211-DEV101;2025-11-05;1;Desaprobado
47707678-DAT101;2025-11-05;1;Desaprobado
31562676-IA300;2025-11-06;9;Aprobado
33683627-DAT101;2025-11-06;1;Desaprobado
33742338-DAT201;2025-11-06;7;Aprobado
34508579-DAT101;2025-11-06;7;Aprobado
34873483-DAT101;2025-11-06;4;Aprobado
35033683-DAT305;2025-11-06;7;Aprobado
36600824-DAT305;2025-11-06;9;Aprobado
37091816-IA300;2025-11-06;6;Aprobado
37280564-DAT201;2025-11-06;3;Desaprobado
40451762-IA400;2025-11-06;1;Desaprobado
41314648-DEV101;2025-11-06;7;Aprobado
43830930-UX100;2025-11-06;9;Aprobado
43941263-DEV101;2025-11-06;8;Aprobado
44224033-DEV101;2025-11-06;2;Desaprobado
44264848-DAT101;2025-11-06;1;Desaprobado
44923903-NEG400;2025-11-06;6;Aprobado
45444903-IA300;2025-11-06;8;Aprobado
46372785-DEV101;2025-11-06;5;Aprobado
30677244-DAT101;2025-11-07;4;Aprobado
31332769-IA400;2025-11-07;3;Desaprobado
32171052-IA400;2025-11-07;5;Aprobado
33127447-NEG400;2025-11-07;8;Aprobado
33846409-IA400;2025-11-07;2;Desaprobado
34411929-IA300;2025-11-07;9;Aprobado
34446896-NEG400;2025-11-07;10;Aprobado
35629692-DEV101;2025-11-07;3;Desaprobado
35951430-DAT305;2025-11-07;3;Desaprobado
36227478-GEN101;2025-11-07;4;Aprobado
39023389-IA300;2025-11-07;9;Aprobado
43191267-IA300;2025-11-07;3;Desaprobado
45417606-GEN101;2025-11-07;2;Desaprobado
45499218-UX100;2025-11-07;5;Aprobado
45838988-MKT200;2025-11-07;8;Aprobado
46572742-DAT201;2025-11-07;4;Aprobado
46909132-DAT201;2025-11-07;10;Aprobado
30271801-DAT101;2025-11-08;2;Desaprobado
32201924-MKT200;2025-11-08;1;Desaprobado
34501518-MKT200;2025-11-08;4;Aprobado
35077928-DEV101;2025-11-08;8;Aprobado
35608376-GEN101;2025-11-08;6;Aprobado
36185529-DAT305;2025-11-08;5;Aprobado
36617253-DAT101;2025-11-08;7;Aprobado
39250711-IA300;2025-11-08;7;Aprobado
39412125-DAT201;2025-11-08;10;Aprobado
39759071-UX100;2025-11-08;2;Desaprobado
40756585-UX100;2025-11-08;7;Aprobado
44376034-IA400;2025-11-08;10;Aprobado
45007686-DAT101;2025-11-08;2;Desaprobado
47690351-GEN101;2025-11-08;5;Aprobado
30205757-NEG400;2025-11-09;3;Desaprobado
31864701-GEN101;2025-11-09;8;Aprobado
32099939-DAT101;2025-11-09;1;Desaprobado
32986537-UX100;2025-11-09;1;Desaprobado
35407054-DAT305;2025-11-09;5;Aprobado
37351522-NEG400;2025-11-09;1;Desaprobado
39126892-GEN101;2025-11-09;1;Desaprobado
39281798-NEG400;2025-11-09;10;Aprobado
40719473-GEN101;2025-11-09;2;Desaprobado
