"ID_Evaluacion","ID_Inscripcion","Fecha_Lista","Nota","Estado","ERROR"
"34363040_DAT-201_2024-2_2024-10-20","34363040_DAT-201_2024-2","2024-10-20","10","Aprobado","storage limit exceeded"
"37272214_DAT-101_2024-2_2024-10-20","37272214_DAT-101_2024-2","2024-10-20","3","Desaprobado","storage limit exceeded"
"35589315_IA-300_2024-2_2024-10-20","35589315_IA-300_2024-2","2024-10-20","1","Desaprobado","storage limit exceeded"
"43023911_DAT-101_2024-2_2024-10-20","43023911_DAT-101_2024-2","2024-10-20","7","Aprobado","storage limit exceeded"
"37376900_GEN-101_2024-2_2024-10-20","37376900_GEN-101_2024-2","2024-10-20","2","Desaprobado","storage limit exceeded"
"41564993_DAT-201_2024-2_2024-10-20","41564993_DAT-201_2024-2","2024-10-20","10","Aprobado","storage limit exceeded"
"34657279_MKT-200_2024-2_2024-10-20","34657279_MKT-200_2024-2","2024-10-20","5","Aprobado","storage limit exceeded"
"34761805_DAT-201_2024-2_2024-10-21","34761805_DAT-201_2024-2","2024-10-21","3","Desaprobado","storage limit exceeded"
"38485886_DAT-201_2024-2_2024-10-21","38485886_DAT-201_2024-2","2024-10-21","10","Aprobado","storage limit exceeded"
"42936217_UX-100_2024-2_2024-10-21","42936217_UX-100_2024-2","2024-10-21","1","Desaprobado","storage limit exceeded"
"32556008_GEN-101_2024-2_2024-10-21","32556008_GEN-101_2024-2","2024-10-21","3","Desaprobado","storage limit exceeded"
"41765198_MKT-200_2024-2_2024-10-21","41765198_MKT-200_2024-2","2024-10-21","6","Aprobado","storage limit exceeded"
"44910143_UX-100_2024-2_2024-10-21","44910143_UX-100_2024-2","2024-10-21","5","Aprobado","storage limit exceeded"
"34617592_DAT-101_2024-2_2024-10-21","34617592_DAT-101_2024-2","2024-10-21","6","Aprobado","storage limit exceeded"
"40391525_DAT-101_2024-2_2024-10-21","40391525_DAT-101_2024-2","2024-10-21","2","Desaprobado","storage limit exceeded"
"31438742_IA-300_2024-2_2024-10-21","31438742_IA-300_2024-2","2024-10-21","2","Desaprobado","storage limit exceeded"
"34731502_DAT-101_2024-2_2024-10-21","34731502_DAT-101_2024-2","2024-10-21","4","Aprobado","storage limit exceeded"
"45417967_MKT-200_2024-2_2024-10-21","45417967_MKT-200_2024-2","2024-10-21","1","Desaprobado","storage limit exceeded"
"42266843_IA-300_2024-2_2024-10-21","42266843_IA-300_2024-2","2024-10-21","6","Aprobado","storage limit exceeded"
"36016561_MKT-200_2024-2_2024-10-21","36016561_MKT-200_2024-2","2024-10-21","7","Aprobado","storage limit exceeded"
"32864447_DEV-101_2024-2_2024-10-21","32864447_DEV-101_2024-2","2024-10-21","10","Aprobado","storage limit exceeded"
"37216255_MKT-200_2024-2_2024-10-21","37216255_MKT-200_2024-2","2024-10-21","7","Aprobado","storage limit exceeded"
"31356012_MKT-200_2024-2_2024-10-21","31356012_MKT-200_2024-2","2024-10-21","1","Desaprobado","storage limit exceeded"
"45348552_DAT-101_2024-2_2024-10-22","45348552_DAT-101_2024-2","2024-10-22","4","Aprobado","storage limit exceeded"
"31087473_IA-300_2024-2_2024-10-22","31087473_IA-300_2024-2","2024-10-22","1","Desaprobado","storage limit exceeded"
"36839899_DAT-201_2024-2_2024-10-22","36839899_DAT-201_2024-2","2024-10-22","8","Aprobado","storage limit exceeded"
"37495057_DAT-101_2024-2_2024-10-22","37495057_DAT-101_2024-2","2024-10-22","2","Desaprobado","storage limit exceeded"
"37032603_IA-300_2024-2_2024-10-22","37032603_IA-300_2024-2","2024-10-22","2","Desaprobado","storage limit exceeded"
"41944353_IA-300_2024-2_2024-10-22","41944353_IA-300_2024-2","2024-10-22","8","Aprobado","storage limit exceeded"
"45746270_NEG-400_2024-2_2024-10-22","45746270_NEG-400_2024-2","2024-10-22","6","Aprobado","storage limit exceeded"
"39038900_UX-100_2024-2_2024-10-22","39038900_UX-100_2024-2","2024-10-22","5","Aprobado","storage limit exceeded"
"35915007_UX-100_2024-2_2024-10-22","35915007_UX-100_2024-2","2024-10-22","6","Aprobado","storage limit exceeded"
"43990468_IA-300_2024-2_2024-10-22","43990468_IA-300_2024-2","2024-10-22","5","Aprobado","storage limit exceeded"
"39910307_DAT-101_2024-2_2024-10-22","39910307_DAT-101_2024-2","2024-10-22","1","Desaprobado","storage limit exceeded"
"38832034_GEN-101_2024-2_2024-10-22","38832034_GEN-101_2024-2","2024-10-22","1","Desaprobado","storage limit exceeded"
"36456678_DEV-101_2024-2_2024-10-23","36456678_DEV-101_2024-2","2024-10-23","10","Aprobado","storage limit exceeded"
"31581376_DEV-101_2024-2_2024-10-23","31581376_DEV-101_2024-2","2024-10-23","1","Desaprobado","storage limit exceeded"
"41289623_UX-100_2024-2_2024-10-23","41289623_UX-100_2024-2","2024-10-23","7","Aprobado","storage limit exceeded"
"41941216_IA-300_2024-2_2024-10-23","41941216_IA-300_2024-2","2024-10-23","4","Aprobado","storage limit exceeded"
"37663002_DEV-101_2024-2_2024-10-23","37663002_DEV-101_2024-2","2024-10-23","5","Aprobado","storage limit exceeded"
"34759191_DEV-101_2024-2_2024-10-23","34759191_DEV-101_2024-2","2024-10-23","5","Aprobado","storage limit exceeded"
"40965886_DAT-101_2024-2_2024-10-23","40965886_DAT-101_2024-2","2024-10-23","6","Aprobado","storage limit exceeded"
"41453617_DAT-201_2024-2_2024-10-23","41453617_DAT-201_2024-2","2024-10-23","6","Aprobado","storage limit exceeded"
"33730130_NEG-400_2024-2_2024-10-23","33730130_NEG-400_2024-2","2024-10-23","10","Aprobado","storage limit exceeded"
"32349994_GEN-101_2024-2_2024-10-23","32349994_GEN-101_2024-2","2024-10-23","7","Aprobado","storage limit exceeded"
"32811654_MKT-200_2024-2_2024-10-23","32811654_MKT-200_2024-2","2024-10-23","6","Aprobado","storage limit exceeded"
"35961291_DEV-101_2024-2_2024-10-23","35961291_DEV-101_2024-2","2024-10-23","8","Aprobado","storage limit exceeded"
"32443281_DEV-101_2024-2_2024-10-24","32443281_DEV-101_2024-2","2024-10-24","6","Aprobado","storage limit exceeded"
"38443830_IA-300_2024-2_2024-10-24","38443830_IA-300_2024-2","2024-10-24","8","Aprobado","storage limit exceeded"
"31599603_GEN-101_2024-2_2024-10-24","31599603_GEN-101_2024-2","2024-10-24","9","Aprobado","storage limit exceeded"
"41702335_MKT-200_2024-2_2024-10-24","41702335_MKT-200_2024-2","2024-10-24","6","Aprobado","storage limit exceeded"
"44900640_NEG-400_2024-2_2024-10-24","44900640_NEG-400_2024-2","2024-10-24","2","Desaprobado","storage limit exceeded"
"34250668_MKT-200_2024-2_2024-10-24","34250668_MKT-200_2024-2","2024-10-24","6","Aprobado","storage limit exceeded"
"37856329_GEN-101_2024-2_2024-10-25","37856329_GEN-101_2024-2","2024-10-25","7","Aprobado","storage limit exceeded"
"32152121_UX-100_2024-2_2024-10-25","32152121_UX-100_2024-2","2024-10-25","5","Aprobado","storage limit exceeded"
"42622519_IA-300_2024-2_2024-10-25","42622519_IA-300_2024-2","2024-10-25","5","Aprobado","storage limit exceeded"
"37478367_MKT-200_2024-2_2024-10-25","37478367_MKT-200_2024-2","2024-10-25","9","Aprobado","storage limit exceeded"
"39110609_GEN-101_2024-2_2024-10-25","39110609_GEN-101_2024-2","2024-10-25","6","Aprobado","storage limit exceeded"
"44067426_NEG-400_2024-2_2024-10-25","44067426_NEG-400_2024-2","2024-10-25","2","Desaprobado","storage limit exceeded"
"39910307_UX-100_2024-2_2024-10-25","39910307_UX-100_2024-2","2024-10-25","5","Aprobado","storage limit exceeded"
"38388641_DAT-201_2024-2_2024-10-25","38388641_DAT-201_2024-2","2024-10-25","6","Aprobado","storage limit exceeded"
"38600036_MKT-200_2024-2_2024-10-25","38600036_MKT-200_2024-2","2024-10-25","10","Aprobado","storage limit exceeded"
"42740444_DAT-201_2024-2_2024-10-26","42740444_DAT-201_2024-2","2024-10-26","4","Aprobado","storage limit exceeded"
"45419935_IA-300_2024-2_2024-10-26","45419935_IA-300_2024-2","2024-10-26","5","Aprobado","storage limit exceeded"
"45383156_UX-100_2024-2_2024-10-26","45383156_UX-100_2024-2","2024-10-26","8","Aprobado","storage limit exceeded"
"38082801_MKT-200_2024-2_2024-10-26","38082801_MKT-200_2024-2","2024-10-26","7","Aprobado","storage limit exceeded"
"31770202_DAT-101_2024-2_2024-10-26","31770202_DAT-101_2024-2","2024-10-26","8","Aprobado","storage limit exceeded"
"35824110_NEG-400_2024-2_2024-10-26","35824110_NEG-400_2024-2","2024-10-26","4","Aprobado","storage limit exceeded"
"31922848_GEN-101_2024-2_2024-10-26","31922848_GEN-101_2024-2","2024-10-26","3","Desaprobado","storage limit exceeded"
"44441151_MKT-200_2024-2_2024-10-26","44441151_MKT-200_2024-2","2024-10-26","6","Aprobado","storage limit exceeded"
"42124538_MKT-200_2024-2_2024-10-26","42124538_MKT-200_2024-2","2024-10-26","8","Aprobado","storage limit exceeded"
"35915600_GEN-101_2024-2_2024-10-26","35915600_GEN-101_2024-2","2024-10-26","5","Aprobado","storage limit exceeded"
"32855448_NEG-400_2024-2_2024-10-26","32855448_NEG-400_2024-2","2024-10-26","8","Aprobado","storage limit exceeded"
"42613265_GEN-101_2024-2_2024-10-27","42613265_GEN-101_2024-2","2024-10-27","8","Aprobado","storage limit exceeded"
"37179608_DAT-201_2024-2_2024-10-27","37179608_DAT-201_2024-2","2024-10-27","4","Aprobado","storage limit exceeded"
"41607939_DEV-101_2024-2_2024-10-27","41607939_DEV-101_2024-2","2024-10-27","6","Aprobado","storage limit exceeded"
"35668496_IA-300_2024-2_2024-10-27","35668496_IA-300_2024-2","2024-10-27","5","Aprobado","storage limit exceeded"
"41126806_GEN-101_2024-2_2024-10-28","41126806_GEN-101_2024-2","2024-10-28","10","Aprobado","storage limit exceeded"
"38223982_GEN-101_2024-2_2024-10-28","38223982_GEN-101_2024-2","2024-10-28","7","Aprobado","storage limit exceeded"
"30808302_GEN-101_2024-2_2024-10-28","30808302_GEN-101_2024-2","2024-10-28","5","Aprobado","storage limit exceeded"
"41453617_NEG-400_2024-2_2024-10-28","41453617_NEG-400_2024-2","2024-10-28","6","Aprobado","storage limit exceeded"
"33212131_MKT-200_2024-2_2024-10-28","33212131_MKT-200_2024-2","2024-10-28","5","Aprobado","storage limit exceeded"
"42789411_IA-300_2024-2_2024-10-28","42789411_IA-300_2024-2","2024-10-28","7","Aprobado","storage limit exceeded"
"44370456_NEG-400_2024-2_2024-10-28","44370456_NEG-400_2024-2","2024-10-28","2","Desaprobado","storage limit exceeded"
"42305779_GEN-101_2024-2_2024-10-29","42305779_GEN-101_2024-2","2024-10-29","3","Desaprobado","storage limit exceeded"
"35569822_DAT-201_2024-2_2024-10-29","35569822_DAT-201_2024-2","2024-10-29","3","Desaprobado","storage limit exceeded"
"39353079_UX-100_2024-2_2024-10-29","39353079_UX-100_2024-2","2024-10-29","5","Aprobado","storage limit exceeded"
"33567445_GEN-101_2024-2_2024-10-29","33567445_GEN-101_2024-2","2024-10-29","8","Aprobado","storage limit exceeded"
"41291663_DAT-201_2024-2_2024-10-29","41291663_DAT-201_2024-2","2024-10-29","3","Desaprobado","storage limit exceeded"
"41886872_DAT-101_2024-2_2024-10-30","41886872_DAT-101_2024-2","2024-10-30","5","Aprobado","storage limit exceeded"
"38290265_NEG-400_2024-2_2024-10-30","38290265_NEG-400_2024-2","2024-10-30","10","Aprobado","storage limit exceeded"
"45147679_MKT-200_2024-2_2024-10-30","45147679_MKT-200_2024-2","2024-10-30","5","Aprobado","storage limit exceeded"
"33601032_NEG-400_2024-2_2024-10-30","33601032_NEG-400_2024-2","2024-10-30","5","Aprobado","storage limit exceeded"
"34543225_IA-300_2024-2_2024-10-30","34543225_IA-300_2024-2","2024-10-30","8","Aprobado","storage limit exceeded"
"43947996_DAT-101_2024-2_2024-10-30","43947996_DAT-101_2024-2","2024-10-30","1","Desaprobado","storage limit exceeded"
"42419781_NEG-400_2024-2_2024-10-30","42419781_NEG-400_2024-2","2024-10-30","6","Aprobado","storage limit exceeded"
"35975020_MKT-200_2024-2_2024-10-30","35975020_MKT-200_2024-2","2024-10-30","10","Aprobado","storage limit exceeded"
"44506499_IA-300_2024-2_2024-10-30","44506499_IA-300_2024-2","2024-10-30","7","Aprobado","storage limit exceeded"
"45908118_GEN-101_2024-2_2024-10-30","45908118_GEN-101_2024-2","2024-10-30","6","Aprobado","storage limit exceeded"
"42321650_DAT-101_2024-2_2024-10-30","42321650_DAT-101_2024-2","2024-10-30","10","Aprobado","storage limit exceeded"
"43777501_GEN-101_2024-2_2024-10-31","43777501_GEN-101_2024-2","2024-10-31","7","Aprobado","storage limit exceeded"
"44765173_GEN-101_2024-2_2024-10-31","44765173_GEN-101_2024-2","2024-10-31","5","Aprobado","storage limit exceeded"
"41134242_GEN-101_2024-2_2024-10-31","41134242_GEN-101_2024-2","2024-10-31","1","Desaprobado","storage limit exceeded"
"39749714_IA-300_2024-2_2024-10-31","39749714_IA-300_2024-2","2024-10-31","4","Aprobado","storage limit exceeded"
"45685363_DAT-201_2024-2_2024-11-01","45685363_DAT-201_2024-2","2024-11-01","2","Desaprobado","storage limit exceeded"
"36377876_NEG-400_2024-2_2024-11-01","36377876_NEG-400_2024-2","2024-11-01","2","Desaprobado","storage limit exceeded"
"45594124_DAT-201_2024-2_2024-11-01","45594124_DAT-201_2024-2","2024-11-01","8","Aprobado","storage limit exceeded"
"36948146_GEN-101_2024-2_2024-11-01","36948146_GEN-101_2024-2","2024-11-01","2","Desaprobado","storage limit exceeded"
"42677307_DEV-101_2024-2_2024-11-01","42677307_DEV-101_2024-2","2024-11-01","7","Aprobado","storage limit exceeded"
"38567788_DEV-101_2024-2_2024-11-01","38567788_DEV-101_2024-2","2024-11-01","1","Desaprobado","storage limit exceeded"
"39260956_NEG-400_2024-2_2024-11-01","39260956_NEG-400_2024-2","2024-11-01","9","Aprobado","storage limit exceeded"
"36501353_MKT-200_2024-2_2024-11-01","36501353_MKT-200_2024-2","2024-11-01","8","Aprobado","storage limit exceeded"
"43010564_IA-300_2024-2_2024-11-01","43010564_IA-300_2024-2","2024-11-01","2","Desaprobado","storage limit exceeded"
"44289991_NEG-400_2024-2_2024-11-02","44289991_NEG-400_2024-2","2024-11-02","4","Aprobado","storage limit exceeded"
"42706367_DAT-201_2024-2_2024-11-02","42706367_DAT-201_2024-2","2024-11-02","1","Desaprobado","storage limit exceeded"
"30716676_NEG-400_2024-2_2024-11-02","30716676_NEG-400_2024-2","2024-11-02","8","Aprobado","storage limit exceeded"
"35031297_NEG-400_2024-2_2024-11-02","35031297_NEG-400_2024-2","2024-11-02","4","Aprobado","storage limit exceeded"
"30808302_MKT-200_2024-2_2024-11-03","30808302_MKT-200_2024-2","2024-11-03","9","Aprobado","storage limit exceeded"
"36867908_GEN-101_2024-2_2024-11-03","36867908_GEN-101_2024-2","2024-11-03","2","Desaprobado","storage limit exceeded"
"41728313_GEN-101_2024-2_2024-11-03","41728313_GEN-101_2024-2","2024-11-03","9","Aprobado","storage limit exceeded"
"31178906_GEN-101_2024-2_2024-11-03","31178906_GEN-101_2024-2","2024-11-03","9","Aprobado","storage limit exceeded"
"39605597_DEV-101_2024-2_2024-11-03","39605597_DEV-101_2024-2","2024-11-03","2","Desaprobado","storage limit exceeded"
"36031653_IA-300_2024-2_2024-11-03","36031653_IA-300_2024-2","2024-11-03","5","Aprobado","storage limit exceeded"
"43062304_DEV-101_2024-2_2024-11-03","43062304_DEV-101_2024-2","2024-11-03","1","Desaprobado","storage limit exceeded"
"31263287_IA-300_2024-2_2024-11-04","31263287_IA-300_2024-2","2024-11-04","6","Aprobado","storage limit exceeded"
"45365573_IA-300_2024-2_2024-11-04","45365573_IA-300_2024-2","2024-11-04","3","Desaprobado","storage limit exceeded"
"30413264_UX-100_2024-2_2024-11-04","30413264_UX-100_2024-2","2024-11-04","7","Aprobado","storage limit exceeded"
"41291663_DAT-201_2024-2_2024-11-04","41291663_DAT-201_2024-2","2024-11-04","5","Aprobado","storage limit exceeded"
"34636803_DAT-201_2024-2_2024-11-04","34636803_DAT-201_2024-2","2024-11-04","1","Desaprobado","storage limit exceeded"
"43243328_DAT-101_2024-2_2024-11-05","43243328_DAT-101_2024-2","2024-11-05","3","Desaprobado","storage limit exceeded"
"32416248_MKT-200_2024-2_2024-11-05","32416248_MKT-200_2024-2","2024-11-05","9","Aprobado","storage limit exceeded"
"43948943_MKT-200_2024-2_2024-11-05","43948943_MKT-200_2024-2","2024-11-05","8","Aprobado","storage limit exceeded"
"34572098_GEN-101_2024-2_2024-11-05","34572098_GEN-101_2024-2","2024-11-05","2","Desaprobado","storage limit exceeded"
"34446593_GEN-101_2024-2_2024-11-05","34446593_GEN-101_2024-2","2024-11-05","2","Desaprobado","storage limit exceeded"
"33460388_GEN-101_2024-2_2024-11-05","33460388_GEN-101_2024-2","2024-11-05","6","Aprobado","storage limit exceeded"
"33693770_UX-100_2024-2_2024-11-05","33693770_UX-100_2024-2","2024-11-05","6","Aprobado","storage limit exceeded"
"45426738_DAT-201_2024-2_2024-11-06","45426738_DAT-201_2024-2","2024-11-06","4","Aprobado","storage limit exceeded"
"32180590_DAT-101_2024-2_2024-11-06","32180590_DAT-101_2024-2","2024-11-06","10","Aprobado","storage limit exceeded"
"37222211_UX-100_2024-2_2024-11-06","37222211_UX-100_2024-2","2024-11-06","2","Desaprobado","storage limit exceeded"
"45128829_MKT-200_2024-2_2024-11-06","45128829_MKT-200_2024-2","2024-11-06","6","Aprobado","storage limit exceeded"
"38866674_GEN-101_2024-2_2024-11-06","38866674_GEN-101_2024-2","2024-11-06","6","Aprobado","storage limit exceeded"
"45303367_DEV-101_2024-2_2024-11-06","45303367_DEV-101_2024-2","2024-11-06","4","Aprobado","storage limit exceeded"
"42974553_UX-100_2024-2_2024-11-06","42974553_UX-100_2024-2","2024-11-06","8","Aprobado","storage limit exceeded"
"30300658_IA-300_2024-2_2024-11-06","30300658_IA-300_2024-2","2024-11-06","9","Aprobado","storage limit exceeded"
"39515864_IA-300_2024-2_2024-11-06","39515864_IA-300_2024-2","2024-11-06","4","Aprobado","storage limit exceeded"
"43362081_NEG-400_2024-2_2024-11-06","43362081_NEG-400_2024-2","2024-11-06","6","Aprobado","storage limit exceeded"
"41003214_DAT-101_2024-2_2024-11-07","41003214_DAT-101_2024-2","2024-11-07","2","Desaprobado","storage limit exceeded"
"41938150_UX-100_2024-2_2024-11-07","41938150_UX-100_2024-2","2024-11-07","2","Desaprobado","storage limit exceeded"
"35471829_DEV-101_2024-2_2024-11-07","35471829_DEV-101_2024-2","2024-11-07","6","Aprobado","storage limit exceeded"
"30413264_DAT-101_2024-2_2024-11-07","30413264_DAT-101_2024-2","2024-11-07","6","Aprobado","storage limit exceeded"
"35409911_DEV-101_2024-2_2024-11-07","35409911_DEV-101_2024-2","2024-11-07","5","Aprobado","storage limit exceeded"
"43710760_DAT-201_2024-2_2024-11-07","43710760_DAT-201_2024-2","2024-11-07","2","Desaprobado","storage limit exceeded"
"31554768_DAT-201_2024-2_2024-11-07","31554768_DAT-201_2024-2","2024-11-07","2","Desaprobado","storage limit exceeded"
"39451059_NEG-400_2024-2_2024-11-07","39451059_NEG-400_2024-2","2024-11-07","3","Desaprobado","storage limit exceeded"
"37513790_IA-300_2024-2_2024-11-07","37513790_IA-300_2024-2","2024-11-07","8","Aprobado","storage limit exceeded"
"36907787_NEG-400_2024-2_2024-11-07","36907787_NEG-400_2024-2","2024-11-07","3","Desaprobado","storage limit exceeded"
"43914297_DAT-201_2024-2_2024-11-07","43914297_DAT-201_2024-2","2024-11-07","7","Aprobado","storage limit exceeded"
"32556008_DAT-101_2024-2_2024-11-07","32556008_DAT-101_2024-2","2024-11-07","3","Desaprobado","storage limit exceeded"
"31178906_DEV-101_2024-2_2024-11-07","31178906_DEV-101_2024-2","2024-11-07","8","Aprobado","storage limit exceeded"
"35023742_DAT-101_2024-2_2024-11-07","35023742_DAT-101_2024-2","2024-11-07","5","Aprobado","storage limit exceeded"
"31356012_MKT-200_2024-2_2024-11-08","31356012_MKT-200_2024-2","2024-11-08","1","Desaprobado","storage limit exceeded"
"45055136_MKT-200_2024-2_2024-11-08","45055136_MKT-200_2024-2","2024-11-08","10","Aprobado","storage limit exceeded"
"31636346_GEN-101_2024-2_2024-11-08","31636346_GEN-101_2024-2","2024-11-08","2","Desaprobado","storage limit exceeded"
"36187665_IA-300_2024-2_2024-11-08","36187665_IA-300_2024-2","2024-11-08","2","Desaprobado","storage limit exceeded"
"38314294_IA-300_2024-2_2024-11-08","38314294_IA-300_2024-2","2024-11-08","8","Aprobado","storage limit exceeded"
"30126752_DAT-201_2024-2_2024-11-08","30126752_DAT-201_2024-2","2024-11-08","8","Aprobado","storage limit exceeded"
"45303367_NEG-400_2024-2_2024-11-09","45303367_NEG-400_2024-2","2024-11-09","4","Aprobado","storage limit exceeded"
"45801274_MKT-200_2024-2_2024-11-09","45801274_MKT-200_2024-2","2024-11-09","10","Aprobado","storage limit exceeded"
"36725023_DEV-101_2024-2_2024-11-09","36725023_DEV-101_2024-2","2024-11-09","8","Aprobado","storage limit exceeded"
"36161620_DAT-201_2024-2_2024-11-09","36161620_DAT-201_2024-2","2024-11-09","2","Desaprobado","storage limit exceeded"
"44927685_MKT-200_2024-2_2024-11-09","44927685_MKT-200_2024-2","2024-11-09","6","Aprobado","storage limit exceeded"
"37026116_GEN-101_2024-2_2024-11-09","37026116_GEN-101_2024-2","2024-11-09","9","Aprobado","storage limit exceeded"
"30894734_NEG-400_2024-2_2024-11-09","30894734_NEG-400_2024-2","2024-11-09","7","Aprobado","storage limit exceeded"
"30757580_NEG-400_2024-2_2024-11-09","30757580_NEG-400_2024-2","2024-11-09","10","Aprobado","storage limit exceeded"
"43554211_UX-100_2024-2_2024-11-09","43554211_UX-100_2024-2","2024-11-09","6","Aprobado","storage limit exceeded"
"38282799_GEN-101_2024-2_2024-11-09","38282799_GEN-101_2024-2","2024-11-09","3","Desaprobado","storage limit exceeded"
"44654200_DAT-201_2024-2_2024-11-09","44654200_DAT-201_2024-2","2024-11-09","10","Aprobado","storage limit exceeded"
"45840080_GEN-101_2024-2_2024-11-09","45840080_GEN-101_2024-2","2024-11-09","2","Desaprobado","storage limit exceeded"
"30619113_NEG-400_2024-2_2024-11-09","30619113_NEG-400_2024-2","2024-11-09","7","Aprobado","storage limit exceeded"
"43904609_DAT-101_2024-2_2024-11-10","43904609_DAT-101_2024-2","2024-11-10","6","Aprobado","storage limit exceeded"
"34343777_NEG-400_2024-2_2024-11-10","34343777_NEG-400_2024-2","2024-11-10","4","Aprobado","storage limit exceeded"
"40105729_MKT-200_2024-2_2024-11-10","40105729_MKT-200_2024-2","2024-11-10","3","Desaprobado","storage limit exceeded"
"44456279_IA-300_2024-2_2024-11-10","44456279_IA-300_2024-2","2024-11-10","9","Aprobado","storage limit exceeded"
"31271467_MKT-200_2024-2_2024-11-11","31271467_MKT-200_2024-2","2024-11-11","5","Aprobado","storage limit exceeded"
"31263287_IA-300_2024-2_2024-11-11","31263287_IA-300_2024-2","2024-11-11","7","Aprobado","storage limit exceeded"
"41570701_IA-300_2024-2_2024-11-11","41570701_IA-300_2024-2","2024-11-11","2","Desaprobado","storage limit exceeded"
"37564736_MKT-200_2024-2_2024-11-11","37564736_MKT-200_2024-2","2024-11-11","9","Aprobado","storage limit exceeded"
"32480053_DAT-201_2024-2_2024-11-11","32480053_DAT-201_2024-2","2024-11-11","1","Desaprobado","storage limit exceeded"
"35589315_UX-100_2024-2_2024-11-11","35589315_UX-100_2024-2","2024-11-11","7","Aprobado","storage limit exceeded"
"42253635_UX-100_2024-2_2024-11-11","42253635_UX-100_2024-2","2024-11-11","9","Aprobado","storage limit exceeded"
"36906085_DEV-101_2024-2_2024-11-12","36906085_DEV-101_2024-2","2024-11-12","9","Aprobado","storage limit exceeded"
"44886400_DAT-201_2024-2_2024-11-12","44886400_DAT-201_2024-2","2024-11-12","6","Aprobado","storage limit exceeded"
"34998039_NEG-400_2024-2_2024-11-12","34998039_NEG-400_2024-2","2024-11-12","4","Aprobado","storage limit exceeded"
"39921380_DAT-201_2024-2_2024-11-12","39921380_DAT-201_2024-2","2024-11-12","3","Desaprobado","storage limit exceeded"
"32096884_DAT-201_2024-2_2024-11-12","32096884_DAT-201_2024-2","2024-11-12","9","Aprobado","storage limit exceeded"
"32028899_DEV-101_2024-2_2024-11-12","32028899_DEV-101_2024-2","2024-11-12","4","Aprobado","storage limit exceeded"
"45670602_GEN-101_2024-2_2024-11-12","45670602_GEN-101_2024-2","2024-11-12","10","Aprobado","storage limit exceeded"
"43864775_DAT-201_2024-2_2024-11-12","43864775_DAT-201_2024-2","2024-11-12","7","Aprobado","storage limit exceeded"
"39371126_DAT-101_2024-2_2024-11-13","39371126_DAT-101_2024-2","2024-11-13","3","Desaprobado","storage limit exceeded"
"30370016_MKT-200_2024-2_2024-11-13","30370016_MKT-200_2024-2","2024-11-13","7","Aprobado","storage limit exceeded"
"30300948_MKT-200_2024-2_2024-11-13","30300948_MKT-200_2024-2","2024-11-13","9","Aprobado","storage limit exceeded"
"30469731_IA-300_2024-2_2024-11-13","30469731_IA-300_2024-2","2024-11-13","6","Aprobado","storage limit exceeded"
"36537106_MKT-200_2024-2_2024-11-14","36537106_MKT-200_2024-2","2024-11-14","3","Desaprobado","storage limit exceeded"
"36083652_DAT-201_2024-2_2024-11-14","36083652_DAT-201_2024-2","2024-11-14","4","Aprobado","storage limit exceeded"
"30898022_UX-100_2024-2_2024-11-14","30898022_UX-100_2024-2","2024-11-14","3","Desaprobado","storage limit exceeded"
"44904880_DEV-101_2024-2_2024-11-14","44904880_DEV-101_2024-2","2024-11-14","9","Aprobado","storage limit exceeded"
"32200927_MKT-200_2024-2_2024-11-14","32200927_MKT-200_2024-2","2024-11-14","2","Desaprobado","storage limit exceeded"
"32085812_DAT-201_2024-2_2024-11-14","32085812_DAT-201_2024-2","2024-11-14","10","Aprobado","storage limit exceeded"
"41150046_DAT-201_2024-2_2024-11-14","41150046_DAT-201_2024-2","2024-11-14","3","Desaprobado","storage limit exceeded"
"45130131_GEN-101_2024-2_2024-11-14","45130131_GEN-101_2024-2","2024-11-14","2","Desaprobado","storage limit exceeded"
"31271467_NEG-400_2024-2_2024-11-14","31271467_NEG-400_2024-2","2024-11-14","10","Aprobado","storage limit exceeded"
"36651921_UX-100_2024-2_2024-11-14","36651921_UX-100_2024-2","2024-11-14","4","Aprobado","storage limit exceeded"
"43947996_UX-100_2024-2_2024-11-14","43947996_UX-100_2024-2","2024-11-14","7","Aprobado","storage limit exceeded"
"39924190_DAT-101_2024-2_2024-11-15","39924190_DAT-101_2024-2","2024-11-15","3","Desaprobado","storage limit exceeded"
"37275248_DAT-201_2024-2_2024-11-15","37275248_DAT-201_2024-2","2024-11-15","10","Aprobado","storage limit exceeded"
"37915491_MKT-200_2024-2_2024-11-15","37915491_MKT-200_2024-2","2024-11-15","3","Desaprobado","storage limit exceeded"
"39749714_UX-100_2024-2_2024-11-15","39749714_UX-100_2024-2","2024-11-15","5","Aprobado","storage limit exceeded"
"45385368_NEG-400_2024-2_2024-11-15","45385368_NEG-400_2024-2","2024-11-15","5","Aprobado","storage limit exceeded"
"34207249_IA-300_2024-2_2024-11-15","34207249_IA-300_2024-2","2024-11-15","8","Aprobado","storage limit exceeded"
"43029052_GEN-101_2024-2_2024-11-15","43029052_GEN-101_2024-2","2024-11-15","10","Aprobado","storage limit exceeded"
"32369229_UX-100_2024-2_2024-11-15","32369229_UX-100_2024-2","2024-11-15","10","Aprobado","storage limit exceeded"
"32308961_DAT-101_2024-2_2024-11-15","32308961_DAT-101_2024-2","2024-11-15","1","Desaprobado","storage limit exceeded"
